STATE_NAME,COUNTY_NAME,STATE_FIPS,COUNTY_FIPS,CLINTON_VOTES,CLINTON_%,TRUMP_VOTES,TRUMP_%,MCMULLIN_VOTES,MCMULLIN_%,OTHER_VOTES,OTHER_%,
SOUTH-DAKOTA,DAVISON,46,35,2355,29.6%,5157,64.9%,0,0.0%,440,5.5%,
SOUTH-DAKOTA,DAY,46,37,974,35.5%,1627,59.2%,0,0.0%,146,5.3%,
SOUTH-DAKOTA,DEUEL,46,39,570,27.4%,1366,65.7%,0,0.0%,144,6.9%,
SOUTH-DAKOTA,DEWEY,46,41,888,52.0%,723,42.3%,0,0.0%,97,5.7%,
SOUTH-DAKOTA,DOUGLAS,46,43,214,13.3%,1338,83.4%,0,0.0%,53,3.3%,
SOUTH-DAKOTA,EDMUNDS,46,45,380,19.8%,1433,74.7%,0,0.0%,105,5.5%,
SOUTH-DAKOTA,FALLRIVER,46,47,821,23.0%,2511,70.5%,0,0.0%,231,6.5%,
SOUTH-DAKOTA,FAULK,46,49,204,18.2%,858,76.7%,0,0.0%,56,5.0%,
SOUTH-DAKOTA,GRANT,46,51,971,27.2%,2382,66.8%,0,0.0%,211,5.9%,
SOUTH-DAKOTA,GREGORY,46,53,391,18.7%,1600,76.5%,0,0.0%,100,4.8%,
SOUTH-DAKOTA,HAAKON,46,55,77,7.4%,936,89.7%,0,0.0%,31,3.0%,
SOUTH-DAKOTA,HAMLIN,46,57,555,20.1%,2051,74.3%,0,0.0%,156,5.6%,
SOUTH-DAKOTA,HAND,46,59,334,18.4%,1391,76.5%,0,0.0%,93,5.1%,
SOUTH-DAKOTA,HANSON,46,61,424,21.1%,1497,74.6%,0,0.0%,85,4.2%,
SOUTH-DAKOTA,HARDING,46,63,38,4.9%,695,90.3%,0,0.0%,37,4.8%,
SOUTH-DAKOTA,HUGHES,46,65,2450,30.0%,5174,63.3%,0,0.0%,551,6.7%,
SOUTH-DAKOTA,HUTCHINSON,46,67,692,20.6%,2517,74.8%,0,0.0%,156,4.6%,
SOUTH-DAKOTA,HYDE,46,69,125,18.1%,543,78.7%,0,0.0%,22,3.2%,
SOUTH-DAKOTA,JACKSON,46,71,323,29.5%,722,65.9%,0,0.0%,50,4.6%,
SOUTH-DAKOTA,JERAULD,46,73,264,27.3%,648,67.0%,0,0.0%,55,5.7%,
SOUTH-DAKOTA,JONES,46,75,69,12.4%,450,80.6%,0,0.0%,39,7.0%,
SOUTH-DAKOTA,KINGSBURY,46,77,703,27.6%,1680,65.9%,0,0.0%,168,6.6%,
SOUTH-DAKOTA,LAKE,46,79,2314,34.1%,4038,59.5%,0,0.0%,434,6.4%,
SOUTH-DAKOTA,LAWRENCE,46,81,3356,28.3%,7411,62.6%,0,0.0%,1075,9.1%,
SOUTH-DAKOTA,LINCOLN,46,83,8076,32.0%,15499,61.4%,0,0.0%,1656,6.6%,
SOUTH-DAKOTA,LYMAN,46,85,369,26.0%,977,68.8%,0,0.0%,75,5.3%,
SOUTH-DAKOTA,MCCOOK,46,87,623,24.1%,1794,69.3%,0,0.0%,170,6.6%,
SOUTH-DAKOTA,MCPHERSON,46,89,192,16.9%,892,78.5%,0,0.0%,53,4.7%,
SOUTH-DAKOTA,MARSHALL,46,91,754,38.7%,1056,54.2%,0,0.0%,137,7.0%,
SOUTH-DAKOTA,MEADE,46,93,2223,19.1%,8441,72.6%,0,0.0%,957,8.2%,
SOUTH-DAKOTA,MELLETTE,46,95,238,34.8%,402,58.9%,0,0.0%,43,6.3%,
SOUTH-DAKOTA,MINER,46,97,281,26.4%,706,66.4%,0,0.0%,77,7.2%,
SOUTH-DAKOTA,MINNEHAHA,46,99,30610,39.1%,42043,53.7%,0,0.0%,5610,7.2%,
SOUTH-DAKOTA,MOODY,46,101,1043,35.6%,1731,59.0%,0,0.0%,159,5.4%,
SOUTH-DAKOTA,PENNINGTON,46,103,14074,29.5%,29804,62.4%,0,0.0%,3865,8.1%,
SOUTH-DAKOTA,PERKINS,46,105,188,11.7%,1333,83.0%,0,0.0%,85,5.3%,
SOUTH-DAKOTA,POTTER,46,107,215,16.1%,1071,80.1%,0,0.0%,51,3.8%,
SOUTH-DAKOTA,ROBERTS,46,109,1540,39.6%,2144,55.1%,0,0.0%,205,5.3%,
SOUTH-DAKOTA,SANBORN,46,111,241,21.5%,819,72.9%,0,0.0%,63,5.6%,
SOUTH-DAKOTA,OGLALALAKOTA,46,113,2510,86.4%,241,8.3%,0,0.0%,154,5.3%,
SOUTH-DAKOTA,SPINK,46,115,919,31.1%,1854,62.8%,0,0.0%,178,6.0%,
SOUTH-DAKOTA,STANLEY,46,117,329,21.0%,1148,73.3%,0,0.0%,90,5.7%,
SOUTH-DAKOTA,SULLY,46,119,137,15.9%,679,78.9%,0,0.0%,45,5.2%,
SOUTH-DAKOTA,TODD,46,121,1505,70.8%,487,22.9%,0,0.0%,133,6.3%,
SOUTH-DAKOTA,TRIPP,46,123,462,17.6%,2069,78.7%,0,0.0%,99,3.8%,
SOUTH-DAKOTA,TURNER,46,125,961,23.2%,2937,70.8%,0,0.0%,252,6.1%,
SOUTH-DAKOTA,UNION,46,127,2227,28.2%,5290,67.0%,0,0.0%,380,4.8%,
SOUTH-DAKOTA,WALWORTH,46,129,457,18.4%,1896,76.5%,0,0.0%,124,5.0%,
SOUTH-DAKOTA,YANKTON,46,135,3301,34.3%,5659,58.8%,0,0.0%,663,6.9%,
SOUTH-DAKOTA,ZIEBACH,46,137,353,46.0%,368,48.0%,0,0.0%,46,6.0%,
TENNESSEE,ANDERSON,47,1,9013,30.2%,19212,64.3%,115,0.4%,1541,5.2%,
TENNESSEE,BEDFORD,47,3,3395,22.1%,11486,74.8%,8,0.1%,466,3.0%,
TENNESSEE,BENTON,47,5,1474,23.3%,4716,74.5%,3,0.0%,135,2.1%,
TENNESSEE,BLEDSOE,47,7,897,19.2%,3622,77.7%,10,0.2%,135,2.9%,
TENNESSEE,BLOUNT,47,9,12100,23.2%,37443,71.7%,227,0.4%,2438,4.7%,
TENNESSEE,BRADLEY,47,11,7070,18.3%,29768,77.0%,236,0.6%,1592,4.1%,
TENNESSEE,CAMPBELL,47,13,2248,17.9%,9870,78.8%,13,0.1%,401,3.2%,
TENNESSEE,CANNON,47,15,1127,21.2%,4007,75.4%,9,0.2%,171,3.2%,
TENNESSEE,CARROLL,47,17,2327,22.4%,7756,74.7%,19,0.2%,282,2.7%,
TENNESSEE,CARTER,47,19,3453,16.4%,16898,80.1%,64,0.3%,669,3.2%,
TENNESSEE,CHEATHAM,47,21,3878,24.4%,11297,70.9%,90,0.6%,659,4.1%,
TENNESSEE,CHESTER,47,23,1243,19.1%,5081,78.1%,33,0.5%,150,2.3%,
TENNESSEE,CLAIBORNE,47,25,1832,17.1%,8602,80.1%,16,0.1%,290,2.7%,
TENNESSEE,CLAY,47,27,707,24.2%,2141,73.3%,0,0.0%,72,2.5%,
TENNESSEE,COCKE,47,29,1981,16.3%,9791,80.7%,13,0.1%,341,2.8%,
TENNESSEE,COFFEE,47,31,4743,23.7%,14417,72.2%,54,0.3%,757,3.8%,
TENNESSEE,CROCKETT,47,33,1303,24.1%,3982,73.8%,4,0.1%,108,2.0%,
TENNESSEE,CUMBERLAND,47,35,5202,19.7%,20413,77.4%,41,0.2%,704,2.7%,
TENNESSEE,DAVIDSON,47,37,148864,59.8%,84550,33.9%,2139,0.9%,13515,5.4%,
TENNESSEE,DECATUR,47,39,894,19.5%,3588,78.1%,5,0.1%,105,2.3%,
TENNESSEE,DEKALB,47,41,1569,22.6%,5171,74.3%,4,0.1%,211,3.0%,
TENNESSEE,DICKSON,47,43,4722,25.3%,13233,70.8%,41,0.2%,703,3.8%,
TENNESSEE,DYER,47,45,2816,21.1%,10180,76.3%,37,0.3%,303,2.3%,
TENNESSEE,FAYETTE,47,47,5874,30.3%,13055,67.3%,49,0.3%,416,2.1%,
TENNESSEE,FENTRESS,47,49,1100,15.0%,6038,82.3%,14,0.2%,181,2.5%,
TENNESSEE,FRANKLIN,47,51,4374,26.7%,11532,70.3%,25,0.2%,473,2.9%,
TENNESSEE,GIBSON,47,53,5258,26.9%,13786,70.5%,43,0.2%,460,2.4%,
TENNESSEE,GILES,47,55,2917,26.2%,7970,71.6%,8,0.1%,242,2.2%,
TENNESSEE,GRAINGER,47,57,1154,14.4%,6626,82.7%,11,0.1%,217,2.7%,
TENNESSEE,GREENE,47,59,4216,17.9%,18562,78.7%,44,0.2%,761,3.2%,
TENNESSEE,GRUNDY,47,61,999,21.0%,3636,76.3%,2,0.0%,126,2.6%,
TENNESSEE,HAMBLEN,47,63,4075,19.7%,15857,76.6%,85,0.4%,675,3.3%,
TENNESSEE,HAMILTON,47,65,55316,38.8%,78733,55.3%,1058,0.7%,7301,5.1%,
TENNESSEE,HANCOCK,47,67,322,14.4%,1843,82.6%,1,0.0%,65,2.9%,
TENNESSEE,HARDEMAN,47,69,4185,45.1%,4919,53.0%,4,0.0%,165,1.8%,
TENNESSEE,HARDIN,47,71,1622,16.3%,8012,80.5%,0,0.0%,315,3.2%,
TENNESSEE,HAWKINS,47,73,3507,16.9%,16648,80.1%,26,0.1%,593,2.9%,
TENNESSEE,HAYWOOD,47,75,3711,54.3%,3013,44.1%,0,0.0%,110,1.6%,
TENNESSEE,HENDERSON,47,77,1800,17.6%,8138,79.7%,18,0.2%,261,2.6%,
TENNESSEE,HENRY,47,79,3063,23.7%,9508,73.4%,27,0.2%,347,2.7%,
TENNESSEE,HICKMAN,47,81,1824,23.3%,5695,72.9%,22,0.3%,272,3.5%,
TENNESSEE,HOUSTON,47,83,866,27.3%,2182,68.9%,0,0.0%,120,3.8%,
TENNESSEE,HUMPHREYS,47,85,1967,27.5%,4930,68.9%,7,0.1%,249,3.5%,
TENNESSEE,JACKSON,47,87,1129,25.3%,3236,72.5%,11,0.2%,90,2.0%,
TENNESSEE,JEFFERSON,47,89,3494,18.3%,14776,77.5%,49,0.3%,753,3.9%,
TENNESSEE,JOHNSON,47,91,988,15.0%,5410,82.2%,7,0.1%,174,2.6%,
TENNESSEE,KNOX,47,93,62878,34.8%,105767,58.5%,1223,0.7%,10829,6.0%,
TENNESSEE,LAKE,47,95,577,29.3%,1357,68.9%,0,0.0%,36,1.8%,
TENNESSEE,LAUDERDALE,47,97,3056,37.8%,4884,60.4%,4,0.0%,143,1.8%,
TENNESSEE,LAWRENCE,47,99,2821,18.0%,12420,79.3%,3,0.0%,422,2.7%,
TENNESSEE,LEWIS,47,101,890,19.3%,3585,77.6%,4,0.1%,143,3.1%,
TENNESSEE,LINCOLN,47,103,2554,19.1%,10398,77.9%,42,0.3%,354,2.7%,
TENNESSEE,LOUDON,47,105,4919,21.0%,17610,75.3%,48,0.2%,814,3.5%,
TENNESSEE,MCMINN,47,107,3510,18.7%,14691,78.3%,29,0.2%,525,2.8%,
TENNESSEE,MCNAIRY,47,109,1848,18.4%,7841,78.1%,0,0.0%,349,3.5%,
TENNESSEE,MACON,47,111,1072,14.3%,6263,83.5%,8,0.1%,161,2.1%,
TENNESSEE,MADISON,47,113,15448,40.5%,21335,56.0%,312,0.8%,1025,2.7%,
TENNESSEE,MARION,47,115,2832,26.1%,7696,70.9%,10,0.1%,324,3.0%,
TENNESSEE,MARSHALL,47,117,2852,24.9%,8184,71.4%,18,0.2%,401,3.5%,
TENNESSEE,MAURY,47,119,10038,28.4%,23799,67.3%,227,0.6%,1305,3.7%,
TENNESSEE,MEIGS,47,121,856,19.8%,3342,77.4%,2,0.0%,120,2.8%,
TENNESSEE,MONROE,47,123,3186,18.6%,13374,78.2%,12,0.1%,521,3.0%,
TENNESSEE,MONTGOMERY,47,125,21699,37.7%,32341,56.1%,244,0.4%,3336,5.8%,
TENNESSEE,MOORE,47,127,496,17.0%,2325,79.5%,0,0.0%,105,3.6%,
TENNESSEE,MORGAN,47,129,1054,15.7%,5441,81.1%,5,0.1%,205,3.1%,
TENNESSEE,OBION,47,131,2426,19.8%,9526,77.8%,23,0.2%,274,2.2%,
TENNESSEE,OVERTON,47,133,1945,23.6%,6059,73.6%,18,0.2%,207,2.5%,
TENNESSEE,PERRY,47,135,597,20.9%,2167,75.9%,0,0.0%,91,3.2%,
TENNESSEE,PICKETT,47,137,536,20.5%,2021,77.3%,2,0.1%,56,2.1%,
TENNESSEE,POLK,47,139,1252,19.2%,5097,78.2%,0,0.0%,171,2.6%,
TENNESSEE,PUTNAM,47,141,6851,25.2%,19002,69.8%,163,0.6%,1196,4.4%,
TENNESSEE,RHEA,47,143,1942,17.6%,8660,78.3%,94,0.8%,366,3.3%,
TENNESSEE,ROANE,47,145,4837,22.3%,15880,73.3%,0,0.0%,952,4.4%,
TENNESSEE,ROBERTSON,47,147,6637,24.5%,19410,71.6%,44,0.2%,1022,3.8%,
TENNESSEE,RUTHERFORD,47,149,36706,34.2%,64515,60.0%,638,0.6%,5577,5.2%,
TENNESSEE,SCOTT,47,151,934,13.1%,6044,84.9%,0,0.0%,145,2.0%,
TENNESSEE,SEQUATCHIE,47,153,1053,18.5%,4441,78.0%,14,0.2%,186,3.3%,
TENNESSEE,SEVIER,47,155,6297,17.3%,28629,78.8%,93,0.3%,1293,3.6%,
TENNESSEE,SHELBY,47,157,208992,61.9%,116344,34.5%,1398,0.4%,10649,3.2%,
TENNESSEE,SMITH,47,159,1689,22.7%,5494,73.9%,7,0.1%,246,3.3%,
TENNESSEE,STEWART,47,161,1222,23.1%,3864,72.9%,12,0.2%,201,3.8%,
TENNESSEE,SULLIVAN,47,163,12578,20.2%,46979,75.4%,171,0.3%,2550,4.1%,
TENNESSEE,SUMNER,47,165,18161,25.4%,50129,70.1%,367,0.5%,2848,4.0%,
TENNESSEE,TIPTON,47,167,5785,24.6%,16910,72.0%,63,0.3%,723,3.1%,
TENNESSEE,TROUSDALE,47,169,946,29.9%,2103,66.6%,5,0.2%,106,3.4%,
TENNESSEE,UNICOI,47,171,1262,17.5%,5671,78.8%,17,0.2%,245,3.4%,
TENNESSEE,UNION,47,173,1012,16.2%,5053,80.9%,10,0.2%,172,2.8%,
TENNESSEE,VANBUREN,47,175,539,22.3%,1820,75.2%,1,0.0%,59,2.4%,
TENNESSEE,WARREN,47,177,3535,26.0%,9540,70.1%,33,0.2%,504,3.7%,
TENNESSEE,WASHINGTON,47,179,13024,26.2%,34252,68.8%,207,0.4%,2267,4.6%,
TENNESSEE,WAYNE,47,181,717,12.2%,5036,86.0%,8,0.1%,96,1.6%,
TENNESSEE,WEAKLEY,47,183,2772,22.8%,9008,73.9%,43,0.4%,361,3.0%,
TENNESSEE,WHITE,47,185,1845,18.8%,7671,78.1%,26,0.3%,283,2.9%,
TENNESSEE,WILLIAMSON,47,187,31013,29.2%,68212,64.2%,1371,1.3%,5675,5.3%,
TENNESSEE,WILSON,47,189,14385,25.4%,39406,69.5%,280,0.5%,2663,4.7%,
TEXAS,ANDERSON,48,1,3369,19.8%,13201,77.8%,31,0.2%,376,2.2%,
TEXAS,ANDREWS,48,3,836,16.9%,3927,79.4%,13,0.3%,167,3.4%,
TEXAS,ANGELINA,48,5,7538,25.2%,21668,72.4%,29,0.1%,676,2.3%,
TEXAS,ARANSAS,48,7,2465,23.4%,7740,73.6%,18,0.2%,289,2.7%,
TEXAS,ARCHER,48,9,394,9.2%,3786,88.4%,8,0.2%,95,2.2%,
TEXAS,ARMSTRONG,48,11,70,6.9%,924,90.5%,3,0.3%,24,2.4%,
TEXAS,ATASCOSA,48,13,4651,34.0%,8618,63.0%,24,0.2%,380,2.8%,
TEXAS,AUSTIN,48,15,2320,18.9%,9637,78.5%,13,0.1%,304,2.5%,
TEXAS,BAILEY,48,17,397,22.1%,1344,75.0%,4,0.2%,48,2.7%,
TEXAS,BANDERA,48,19,1726,16.9%,8163,79.9%,0,0.0%,329,3.2%,
TEXAS,BASTROP,48,21,10569,37.1%,16328,57.4%,131,0.5%,1426,5.0%,
TEXAS,BAYLOR,48,23,191,12.7%,1267,84.5%,5,0.3%,36,2.4%,
TEXAS,BEE,48,25,3444,40.6%,4744,55.9%,20,0.2%,277,3.3%,
TEXAS,BELL,48,27,37801,39.8%,51998,54.7%,441,0.5%,4754,5.0%,
TEXAS,BEXAR,48,29,319550,54.2%,240333,40.8%,2646,0.4%,27116,4.6%,
TEXAS,BLANCO,48,31,1244,21.9%,4212,74.1%,12,0.2%,217,3.8%,
TEXAS,BORDEN,48,33,31,8.5%,330,90.4%,0,0.0%,4,1.1%,
TEXAS,BOSQUE,48,35,1278,16.3%,6339,80.9%,14,0.2%,207,2.6%,
TEXAS,BOWIE,48,37,8838,25.5%,24924,72.0%,79,0.2%,761,2.2%,
TEXAS,BRAZORIA,48,39,43200,35.6%,72791,60.1%,504,0.4%,4686,3.9%,
TEXAS,BRAZOS,48,41,23121,34.4%,38738,57.6%,843,1.3%,4509,6.7%,
TEXAS,BREWSTER,48,43,1873,44.0%,2077,48.8%,14,0.3%,288,6.8%,
TEXAS,BRISCOE,48,45,91,12.4%,625,84.9%,2,0.3%,18,2.4%,
TEXAS,BROOKS,48,47,1937,74.6%,613,23.6%,0,0.0%,46,1.8%,
TEXAS,BROWN,48,49,1621,11.6%,12017,85.7%,60,0.4%,328,2.3%,
TEXAS,BURLESON,48,51,1491,21.4%,5316,76.4%,10,0.1%,143,2.1%,
TEXAS,BURNET,48,53,3797,19.8%,14638,76.2%,68,0.4%,701,3.7%,
TEXAS,CALDWELL,48,55,4795,39.7%,6691,55.3%,33,0.3%,573,4.7%,
TEXAS,CALHOUN,48,57,2118,30.4%,4638,66.6%,6,0.1%,203,2.9%,
TEXAS,CALLAHAN,48,59,569,10.2%,4865,87.2%,13,0.2%,132,2.4%,
TEXAS,CAMERON,48,61,59402,64.5%,29472,32.0%,103,0.1%,3102,3.4%,
TEXAS,CAMP,48,63,1260,27.7%,3201,70.5%,0,0.0%,81,1.8%,
TEXAS,CARSON,48,65,249,8.4%,2620,88.4%,13,0.4%,82,2.8%,
TEXAS,CASS,48,67,2391,19.4%,9726,78.8%,38,0.3%,189,1.5%,
TEXAS,CASTRO,48,69,526,26.3%,1414,70.8%,0,0.0%,57,2.9%,
TEXAS,CHAMBERS,48,71,2948,17.6%,13339,79.5%,45,0.3%,454,2.7%,
TEXAS,CHEROKEE,48,73,3469,20.7%,12919,76.9%,26,0.2%,376,2.2%,
TEXAS,CHILDRESS,48,75,253,12.1%,1802,86.5%,0,0.0%,29,1.4%,
TEXAS,CLAY,48,77,536,10.7%,4377,87.2%,5,0.1%,100,2.0%,
TEXAS,COCHRAN,48,79,190,21.1%,679,75.4%,0,0.0%,32,3.6%,
TEXAS,COKE,48,81,140,9.8%,1265,88.9%,0,0.0%,18,1.3%,
TEXAS,COLEMAN,48,83,388,10.7%,3177,87.2%,4,0.1%,74,2.0%,
TEXAS,COLLIN,48,85,140624,38.9%,201014,55.6%,2940,0.8%,16841,4.7%,
TEXAS,COLLINGSWORTH,48,87,145,12.5%,983,85.0%,2,0.2%,26,2.2%,
TEXAS,COLORADO,48,89,1987,23.3%,6325,74.3%,18,0.2%,183,2.1%,
TEXAS,COMAL,48,91,14238,22.9%,45136,72.6%,312,0.5%,2492,4.0%,
TEXAS,COMANCHE,48,93,789,15.1%,4333,82.7%,0,0.0%,115,2.2%,
TEXAS,CONCHO,48,95,148,13.9%,885,82.9%,0,0.0%,35,3.3%,
TEXAS,COOKE,48,97,2352,14.7%,13181,82.6%,32,0.2%,390,2.4%,
TEXAS,CORYELL,48,99,5064,27.7%,12225,67.0%,81,0.4%,883,4.8%,
TEXAS,COTTLE,48,101,92,15.0%,506,82.7%,0,0.0%,14,2.3%,
TEXAS,CRANE,48,103,299,21.6%,1049,75.8%,0,0.0%,36,2.6%,
TEXAS,CROCKETT,48,105,372,26.7%,980,70.3%,0,0.0%,43,3.1%,
TEXAS,CROSBY,48,107,468,27.1%,1181,68.3%,8,0.5%,71,4.1%,
TEXAS,CULBERSON,48,109,454,59.2%,280,36.5%,2,0.3%,31,4.0%,
TEXAS,DALLAM,48,111,222,14.4%,1261,81.7%,6,0.4%,55,3.6%,
TEXAS,DALLAS,48,113,461080,60.8%,262945,34.6%,4117,0.5%,30831,4.1%,
TEXAS,DAWSON,48,115,835,23.4%,2636,74.0%,0,0.0%,92,2.6%,
TEXAS,DEAFSMITH,48,117,1185,28.1%,2911,69.0%,12,0.3%,108,2.6%,
TEXAS,DELTA,48,119,400,17.5%,1836,80.5%,1,0.0%,44,1.9%,
TEXAS,DENTON,48,121,110890,37.1%,170603,57.1%,2510,0.8%,14642,4.9%,
TEXAS,DEWITT,48,123,1163,17.0%,5519,80.6%,10,0.1%,152,2.2%,
TEXAS,DICKENS,48,125,128,14.1%,755,83.1%,0,0.0%,26,2.9%,
TEXAS,DIMMIT,48,127,2173,67.4%,974,30.2%,0,0.0%,78,2.4%,
TEXAS,DONLEY,48,129,191,13.0%,1225,83.6%,4,0.3%,45,3.1%,
TEXAS,DUVAL,48,131,2783,66.8%,1316,31.6%,0,0.0%,69,1.7%,
TEXAS,EASTLAND,48,133,776,11.1%,6011,86.3%,1,0.0%,175,2.5%,
TEXAS,ECTOR,48,135,10249,28.1%,25020,68.5%,74,0.2%,1187,3.2%,
TEXAS,EDWARDS,48,137,303,28.2%,746,69.5%,2,0.2%,22,2.1%,
TEXAS,ELLIS,48,139,16253,25.5%,44941,70.6%,324,0.5%,2155,3.4%,
TEXAS,ELPASO,48,141,147843,69.1%,55512,25.9%,8,0.0%,10645,5.0%,
TEXAS,ERATH,48,143,2160,15.5%,11210,80.7%,59,0.4%,464,3.3%,
TEXAS,FALLS,48,145,1684,32.1%,3441,65.6%,9,0.2%,114,2.2%,
TEXAS,FANNIN,48,147,2132,17.7%,9548,79.3%,31,0.3%,333,2.8%,
TEXAS,FAYETTE,48,149,2144,19.2%,8743,78.2%,24,0.2%,263,2.4%,
TEXAS,FISHER,48,151,403,23.3%,1265,73.2%,5,0.3%,56,3.2%,
TEXAS,FLOYD,48,153,435,22.2%,1474,75.2%,0,0.0%,50,2.6%,
TEXAS,FOARD,48,155,113,22.0%,383,74.7%,0,0.0%,17,3.3%,
TEXAS,FORTBEND,48,157,134686,51.4%,117291,44.8%,1206,0.5%,8883,3.4%,
TEXAS,FRANKLIN,48,159,665,15.2%,3585,81.8%,11,0.3%,119,2.7%,
TEXAS,FREESTONE,48,161,1471,19.1%,6026,78.4%,4,0.1%,183,2.4%,
TEXAS,FRIO,48,163,2444,55.5%,1856,42.2%,0,0.0%,100,2.3%,
TEXAS,GAINES,48,165,597,12.9%,3907,84.6%,9,0.2%,107,2.3%,
TEXAS,GALVESTON,48,167,43658,35.5%,73757,60.0%,426,0.3%,5062,4.1%,
TEXAS,GARZA,48,169,230,15.5%,1225,82.5%,1,0.1%,28,1.9%,
TEXAS,GILLESPIE,48,171,2288,17.3%,10446,79.1%,64,0.5%,416,3.1%,
TEXAS,GLASSCOCK,48,173,34,5.6%,553,91.6%,0,0.0%,17,2.8%,
TEXAS,GOLIAD,48,175,973,26.2%,2620,70.7%,3,0.1%,112,3.0%,
TEXAS,GONZALES,48,177,1571,24.8%,4587,72.4%,1,0.0%,175,2.8%,
TEXAS,GRAY,48,179,701,9.5%,6500,87.8%,32,0.4%,172,2.3%,
TEXAS,GRAYSON,48,181,10301,21.7%,35325,74.5%,213,0.4%,1577,3.3%,
TEXAS,GREGG,48,183,11677,28.0%,28764,68.9%,204,0.5%,1104,2.6%,
TEXAS,GRIMES,48,185,2194,23.0%,7065,74.1%,0,0.0%,274,2.9%,
TEXAS,GUADALUPE,48,187,18391,31.8%,36632,63.4%,296,0.5%,2503,4.3%,
TEXAS,HALE,48,189,2101,23.7%,6366,71.9%,19,0.2%,372,4.2%,
TEXAS,HALL,48,191,164,15.0%#37,,893,81.9%,0,0.0%,34,3.1%
TEXAS,HAMILTON,48,193,479,13.2%,3060,84.5%,3,0.1%,78,2.2%,
TEXAS,HANSFORD,48,195,171,8.8%,1730,88.9%,0,0.0%,46,2.4%,
TEXAS,HARDEMAN,48,197,249,16.5%,1207,79.8%,2,0.1%,55,3.6%,
TEXAS,HARDIN,48,199,2780,12.2%,19606,86.1%,0,0.0%,394,1.7%,
TEXAS,HARRIS,48,201,707914,54.0%,545955,41.6%,5647,0.4%,52596,4.0%,
TEXAS,HARRISON,48,203,7151,26.9%,18749,70.6%,96,0.4%,552,2.1%,
TEXAS,HARTLEY,48,205,173,8.9%,1730,88.6%,3,0.2%,46,2.4%,
TEXAS,HASKELL,48,207,314,17.7%,1403,79.3%,5,0.3%,48,2.7%,
TEXAS,HAYS,48,209,33224,46.0%,33826,46.9%,349,0.5%,4765,6.6%,
TEXAS,HEMPHILL,48,211,181,10.7%,1462,86.3%,3,0.2%,49,2.9%,
TEXAS,HENDERSON,48,213,5669,18.9%,23650,78.7%,69,0.2%,657,2.2%,
TEXAS,HIDALGO,48,215,118809,68.5%,48642,28.0%,252,0.1%,5734,3.3%,
TEXAS,HILL,48,217,2547,19.6%,10108,77.9%,16,0.1%,299,2.3%,
TEXAS,HOCKLEY,48,219,1260,17.2%,5809,79.5%,6,0.1%,236,3.2%,
TEXAS,HOOD,48,221,4008,15.3%,21382,81.4%,92,0.4%,780,3.0%,
TEXAS,HOPKINS,48,223,2510,18.5%,10707,79.1%,42,0.3%,279,2.1%,
TEXAS,HOUSTON,48,225,1978,23.7%,6205,74.3%,0,0.0%,170,2.0%,
TEXAS,HOWARD,48,227,1770,20.3%,6637,76.1%,16,0.2%,300,3.4%,
TEXAS,HUDSPETH,48,229,324,37.2%,503,57.7%,0,0.0%,44,5.1%,
TEXAS,HUNT,48,231,6396,20.3%,23910,75.8%,184,0.6%,1064,3.4%,
TEXAS,HUTCHINSON,48,233,854,10.5%,7042,86.4%,24,0.3%,235,2.9%,
TEXAS,IRION,48,235,90,11.7%,660,86.2%,4,0.5%,12,1.6%,
TEXAS,JACK,48,237,314,9.4%,2973,88.7%,8,0.2%,55,1.6%,
TEXAS,JACKSON,48,239,904,17.1%,4266,80.5%,21,0.4%,111,2.1%,
TEXAS,JASPER,48,241,2590,19.3%,10609,79.1%,18,0.1%,202,1.5%,
TEXAS,JEFFDAVIS,48,243,422,35.4%,695,58.4%,13,1.1%,61,5.1%,
TEXAS,JEFFERSON,48,245,42443,48.4%,42862,48.9%,143,0.2%,2170,2.5%,
TEXAS,JIMHOGG,48,247,1635,77.2%,430,20.3%,0,0.0%,54,2.5%,
TEXAS,JIMWELLS,48,249,6694,54.1%,5420,43.8%,10,0.1%,255,2.1%,
TEXAS,JOHNSON,48,251,10988,19.1%,44382,77.0%,259,0.4%,1977,3.4%,
TEXAS,JONES,48,253,936,15.7%,4819,80.9%,13,0.2%,192,3.2%,
TEXAS,KARNES,48,255,1145,27.3%,2965,70.6%,5,0.1%,83,2.0%,
TEXAS,KAUFMAN,48,257,10278,24.9%,29587,71.7%,195,0.5%,1205,2.9%,
TEXAS,KENDALL,48,259,3643,18.1%,15700,78.0%,116,0.6%,661,3.3%,
TEXAS,KENEDY,48,261,99,53.2%,84,45.2%,0,0.0%,3,1.6%,
TEXAS,KENT,48,263,59,13.6%,360,82.9%,1,0.2%,14,3.2%,
TEXAS,KERR,48,265,4681,20.1%,17727,76.1%,93,0.4%,796,3.4%,
TEXAS,KIMBLE,48,267,206,10.6%,1697,86.9%,7,0.4%,42,2.2%,
TEXAS,KING,48,269,5,3.1%,149,93.7%,0,0.0%,5,3.1%,
TEXAS,KINNEY,48,271,458,32.0%,936,65.5%,0,0.0%,36,2.5%,
TEXAS,KLEBERG,48,273,4716,49.6%,4367,45.9%,18,0.2%,411,4.3%,
TEXAS,KNOX,48,275,247,18.1%,1078,78.9%,8,0.6%,34,2.5%,
