STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,BUSH_VOTES,BUSH_%,OTHER_VOTES,OTHER_%
KANSAS,HAMILTON,20,075,222,20.04%,874,78.88%,12,1.08%
KANSAS,HARPER,20,077,717,24.84%,2123,73.54%,47,1.63%
KANSAS,HARVEY,20,079,5237,35.28%,9364,63.08%,244,1.64%
KANSAS,HASKELL,20,081,221,14.29%,1309,84.67%,16,1.03%
KANSAS,HODGEMAN,20,083,222,18.86%,949,80.63%,6,0.51%
KANSAS,JACKSON,20,085,2026,34.93%,3682,63.47%,93,1.60%
KANSAS,JEFFERSON,20,087,3226,37.08%,5345,61.43%,130,1.49%
KANSAS,JEWELL,20,089,384,20.07%,1494,78.10%,35,1.83%
KANSAS,JOHNSON,20,091,95002,37.80%,153718,61.16%,2624,1.04%
KANSAS,KEARNY,20,093,272,18.92%,1160,80.67%,6,0.42%
KANSAS,KINGMAN,20,095,902,24.01%,2795,74.41%,59,1.57%
KANSAS,KIOWA,20,097,253,16.49%,1248,81.36%,33,2.15%
KANSAS,LABETTE,20,099,3582,39.58%,5345,59.05%,124,1.37%
KANSAS,LANE,20,101,179,17.83%,815,81.18%,10,1.00%
KANSAS,LEAVENWORTH,20,103,10802,40.39%,15609,58.37%,332,1.24%
KANSAS,LINCOLN,20,105,390,21.90%,1350,75.80%,41,2.30%
KANSAS,LINN,20,107,1592,34.56%,2954,64.12%,61,1.32%
KANSAS,LOGAN,20,109,248,16.32%,1252,82.37%,20,1.32%
KANSAS,LYON,20,111,5003,38.93%,7604,59.18%,243,1.89%
KANSAS,MARION,20,115,1496,24.96%,4393,73.30%,104,1.74%
KANSAS,MARSHALL,20,117,1754,34.88%,3217,63.98%,57,1.13%
KANSAS,MCPHERSON,20,113,3520,26.98%,9353,71.68%,176,1.35%
KANSAS,MEADE,20,119,349,16.72%,1721,82.46%,17,0.81%
KANSAS,MIAMI,20,121,4681,34.73%,8645,64.14%,153,1.14%
KANSAS,MITCHELL,20,123,687,20.76%,2577,77.88%,45,1.36%
KANSAS,MONTGOMERY,20,125,4254,30.69%,9435,68.06%,174,1.26%
KANSAS,MORRIS,20,127,921,31.67%,1945,66.88%,42,1.44%
KANSAS,MORTON,20,129,275,17.79%,1258,81.37%,13,0.84%
KANSAS,NEMAHA,20,131,1336,24.82%,3966,73.68%,81,1.50%
KANSAS,NEOSHO,20,133,2318,33.38%,4530,65.23%,97,1.40%
KANSAS,NESS,20,135,379,21.14%,1387,77.36%,27,1.51%
KANSAS,NORTON,20,137,472,18.33%,2069,80.35%,34,1.32%
KANSAS,OSAGE,20,139,2482,34.00%,4698,64.36%,119,1.63%
KANSAS,OSBORNE,20,141,444,21.87%,1552,76.45%,34,1.67%
KANSAS,OTTAWA,20,143,595,20.06%,2330,78.56%,41,1.38%
KANSAS,PAWNEE,20,145,759,25.76%,2144,72.78%,43,1.46%
KANSAS,PHILLIPS,20,147,550,19.71%,2206,79.07%,34,1.22%
KANSAS,POTTAWATOMIE,20,149,2147,24.75%,6210,71.58%,319,3.68%
KANSAS,PRATT,20,151,1181,27.35%,3075,71.21%,62,1.44%
KANSAS,RAWLINS,20,153,288,16.83%,1408,82.29%,15,0.88%
KANSAS,RENO,20,155,8739,33.20%,17139,65.11%,444,1.69%
KANSAS,REPUBLIC,20,157,601,21.10%,2205,77.42%,42,1.47%
KANSAS,RICE,20,159,1116,25.94%,3124,72.62%,62,1.44%
KANSAS,RILEY,20,161,7774,37.91%,12415,60.53%,320,1.56%
KANSAS,ROOKS,20,163,529,19.60%,2116,78.40%,54,2.00%
KANSAS,RUSH,20,165,516,28.89%,1224,68.53%,46,2.58%
KANSAS,RUSSELL,20,167,795,22.94%,2628,75.82%,43,1.24%
KANSAS,SALINE,20,169,7365,32.71%,14758,65.54%,395,1.75%
KANSAS,SCOTT,20,171,339,14.97%,1897,83.79%,28,1.24%
KANSAS,SEDGWICK,20,173,58619,36.21%,101111,62.46%,2161,1.33%
KANSAS,SEWARD,20,175,1012,20.46%,3894,78.71%,41,0.83%
KANSAS,SHAWNEE,20,177,35438,44.30%,43467,54.34%,1090,1.36%
KANSAS,SHERIDAN,20,179,232,16.71%,1133,81.63%,23,1.66%
KANSAS,SHERMAN,20,181,630,23.04%,2063,75.46%,41,1.50%
KANSAS,SMITH,20,183,538,22.85%,1780,75.58%,37,1.57%
KANSAS,STAFFORD,20,185,506,23.29%,1636,75.29%,31,1.43%
KANSAS,STANTON,20,187,160,16.93%,780,82.54%,5,0.53%
KANSAS,STEVENS,20,189,308,13.76%,1912,85.40%,19,0.85%
KANSAS,SUMNER,20,191,3163,30.60%,6997,67.69%,177,1.71%
KANSAS,THOMAS,20,193,786,20.94%,2925,77.92%,43,1.15%
KANSAS,TREGO,20,195,434,25.83%,1219,72.56%,27,1.61%
KANSAS,WABAUNSEE,20,197,982,27.94%,2464,70.10%,69,1.96%
KANSAS,WALLACE,20,199,112,12.81%,741,84.78%,21,2.40%
KANSAS,WASHINGTON,20,201,632,20.28%,2436,78.18%,48,1.54%
KANSAS,WICHITA,20,203,183,17.36%,861,81.69%,10,0.95%
KANSAS,WILSON,20,205,1037,24.04%,3204,74.27%,73,1.69%
KANSAS,WOODSON,20,207,527,29.99%,1201,68.36%,29,1.65%
KANSAS,WYANDOTTE,20,209,32781,64.75%,17312,34.19%,535,1.06%
KENTUCKY,ADAIR,21,001,1764,23.7%,5628,75.6%,55,0.7%
KENTUCKY,ALLEN,21,003,1923,26.8%,5202,72.6%,38,0.5%
KENTUCKY,ANDERSON,21,005,3141,32.7%,6363,66.3%,87,0.9%
KENTUCKY,BALLARD,21,007,1759,42.1%,2389,57.2%,29,0.7%
KENTUCKY,BARREN,21,009,5216,32.3%,10822,67.1%,102,0.6%
KENTUCKY,BATH,21,011,2608,53.0%,2269,46.1%,42,0.9%
KENTUCKY,BELL,21,013,4210,38.3%,6722,61.1%,70,0.6%
KENTUCKY,BOONE,21,015,12391,27.5%,32329,71.7%,362,0.8%
KENTUCKY,BOURBON,21,017,3198,38.9%,4953,60.3%,66,0.8%
KENTUCKY,BOYD,21,019,10132,46.5%,11501,52.8%,144,0.7%
KENTUCKY,BOYLE,21,021,4646,37.2%,7764,62.2%,80,0.6%
KENTUCKY,BRACKEN,21,023,1213,33.6%,2363,65.5%,34,0.9%
KENTUCKY,BREATHITT,21,025,3327,56.0%,2542,42.8%,75,1.3%
KENTUCKY,BRECKINRIDGE,21,027,2884,33.8%,5580,65.5%,56,0.7%
KENTUCKY,BULLITT,21,029,9043,31.6%,19433,67.9%,151,0.5%
KENTUCKY,BUTLER,21,031,1436,25.7%,4109,73.7%,33,0.6%
KENTUCKY,CALDWELL,21,033,2245,35.4%,4066,64.0%,38,0.6%
KENTUCKY,CALLOWAY,21,035,5728,37.8%,9293,61.4%,124,0.8%
KENTUCKY,CAMPBELL,21,037,14253,35.5%,25540,63.6%,382,1.0%
KENTUCKY,CARLISLE,21,039,1102,38.7%,1734,60.9%,9,0.3%
KENTUCKY,CARROLL,21,041,1688,43.3%,2175,55.8%,34,0.9%
KENTUCKY,CARTER,21,043,5577,50.2%,5422,48.8%,118,1.1%
KENTUCKY,CASEY,21,045,1174,18.6%,5109,80.8%,38,0.6%
KENTUCKY,CHRISTIAN,21,047,6970,33.2%,13935,66.3%,110,0.5%
KENTUCKY,CLARK,21,049,5661,37.0%,9540,62.3%,116,0.8%
KENTUCKY,CLAY,21,051,1901,24.7%,5726,74.5%,60,0.8%
KENTUCKY,CLINTON,21,053,952,21.9%,3369,77.4%,31,0.7%
KENTUCKY,CRITTENDEN,21,055,1438,34.3%,2726,65.1%,26,0.6%
KENTUCKY,CUMBERLAND,21,057,848,26.2%,2356,72.7%,35,1.1%
KENTUCKY,DAVIESS,21,059,15788,38.1%,25372,61.2%,323,0.8%
KENTUCKY,EDMONSON,21,061,1856,33.9%,3595,65.6%,30,0.5%
KENTUCKY,ELLIOTT,21,063,2064,69.8%,871,29.5%,22,0.7%
KENTUCKY,ESTILL,21,065,1907,34.2%,3633,65.2%,35,0.6%
KENTUCKY,FAYETTE,21,067,57994,46.2%,66406,52.9%,1176,0.9%
KENTUCKY,FLEMING,21,069,2406,38.8%,3749,60.4%,48,0.8%
KENTUCKY,FLOYD,21,071,11132,62.2%,6612,37.0%,141,0.8%
KENTUCKY,FRANKLIN,21,073,11620,48.1%,12281,50.9%,232,1.0%
KENTUCKY,FULTON,21,075,1340,46.4%,1527,52.8%,23,0.8%
KENTUCKY,GALLATIN,21,077,1188,38.7%,1869,60.8%,16,0.5%
KENTUCKY,GARRARD,21,079,1841,27.7%,4784,71.9%,33,0.5%
KENTUCKY,GRANT,21,081,2818,31.9%,5951,67.4%,55,0.6%
KENTUCKY,GRAVES,21,083,6206,38.2%,9903,61.0%,120,0.7%
KENTUCKY,GRAYSON,21,085,2905,28.6%,7170,70.7%,68,0.7%
KENTUCKY,GREEN,21,087,1312,25.2%,3866,74.3%,28,0.5%
KENTUCKY,GREENUP,21,089,7630,46.4%,8696,52.9%,109,0.7%
KENTUCKY,HANCOCK,21,091,1709,42.4%,2286,56.7%,34,0.8%
KENTUCKY,HARDIN,21,093,11507,31.6%,24627,67.6%,307,0.8%
KENTUCKY,HARLAN,21,095,4332,39.1%,6659,60.2%,79,0.7%
KENTUCKY,HARRISON,21,097,2807,36.3%,4855,62.8%,69,0.9%
KENTUCKY,HART,21,099,2470,36.4%,4269,62.9%,45,0.7%
KENTUCKY,HENDERSON,21,101,8101,43.3%,10467,56.0%,133,0.7%
KENTUCKY,HENRY,21,103,2366,36.4%,4094,63.0%,39,0.6%
KENTUCKY,HICKMAN,21,105,926,39.5%,1395,59.6%,21,0.9%
KENTUCKY,HOPKINS,21,107,6420,34.1%,12314,65.4%,109,0.6%
KENTUCKY,JACKSON,21,109,769,14.9%,4369,84.4%,40,0.8%
KENTUCKY,JEFFERSON,21,111,170158,50.4%,164566,48.8%,2626,0.8%
KENTUCKY,JESSAMINE,21,113,5476,29.5%,12972,69.8%,132,0.7%
KENTUCKY,JOHNSON,21,115,3288,35.3%,5940,63.8%,76,0.8%
KENTUCKY,KENTON,21,117,22834,34.0%,43664,65.1%,625,0.9%
KENTUCKY,KNOTT,21,119,4685,63.4%,2648,35.8%,61,0.8%
KENTUCKY,KNOX,21,121,3822,31.8%,8108,67.4%,98,0.8%
KENTUCKY,LARUE,21,123,1823,30.5%,4111,68.9%,34,0.6%
KENTUCKY,LAUREL,21,125,5297,23.8%,16819,75.5%,148,0.7%
KENTUCKY,LAWRENCE,21,127,2705,41.5%,3755,57.7%,53,0.8%
KENTUCKY,LEE,21,129,878,30.1%,2018,69.1%,24,0.8%
KENTUCKY,LESLIE,21,131,1266,25.5%,3661,73.8%,37,0.7%
KENTUCKY,LETCHER,21,133,4192,46.2%,4801,53.0%,72,0.8%
KENTUCKY,LEWIS,21,135,1667,30.4%,3778,68.9%,39,0.7%
KENTUCKY,LINCOLN,21,137,2796,31.5%,5996,67.7%,71,0.8%
KENTUCKY,LIVINGSTON,21,139,2007,42.6%,2675,56.8%,24,0.5%
KENTUCKY,LOGAN,21,141,3768,35.4%,6815,64.0%,61,0.6%
KENTUCKY,LYON,21,143,1769,45.1%,2132,54.3%,24,0.6%
KENTUCKY,MCCRACKEN,21,145,11361,38.1%,18218,61.1%,218,0.7%
KENTUCKY,MCCREARY,21,147,1530,26.9%,4121,72.4%,42,0.7%
KENTUCKY,MCLEAN,21,149,1823,41.1%,2584,58.3%,28,0.6%
KENTUCKY,MADISON,21,151,11525,37.5%,18922,61.6%,260,0.8%
KENTUCKY,MAGOFFIN,21,153,2843,49.7%,2836,49.6%,39,0.7%
KENTUCKY,MARION,21,155,3399,46.2%,3905,53.1%,50,0.7%
KENTUCKY,MARSHALL,21,157,6383,41.1%,9049,58.3%,89,0.6%
KENTUCKY,MARTIN,21,159,1504,33.1%,2996,66.0%,39,0.9%
KENTUCKY,MASON,21,161,2644,37.3%,4381,61.9%,54,0.8%
KENTUCKY,MEADE,21,163,3724,34.0%,7152,65.3%,75,0.7%
KENTUCKY,MENIFEE,21,165,1284,50.8%,1215,48.1%,29,1.1%
KENTUCKY,MERCER,21,167,3224,32.1%,6745,67.3%,59,0.6%
KENTUCKY,METCALFE,21,169,1472,35.4%,2645,63.6%,40,1.0%
KENTUCKY,MONROE,21,171,1158,19.8%,4657,79.7%,28,0.5%
KENTUCKY,MONTGOMERY,21,173,4506,44.0%,5647,55.2%,77,0.8%
KENTUCKY,MORGAN,21,175,2532,48.0%,2682,50.9%,58,1.1%
KENTUCKY,MUHLENBERG,21,177,6636,49.2%,6749,50.1%,94,0.7%
KENTUCKY,NELSON,21,179,6524,38.7%,10161,60.3%,159,0.9%
KENTUCKY,NICHOLAS,21,181,1332,43.5%,1700,55.6%,27,0.9%
KENTUCKY,OHIO,21,183,3627,36.2%,6311,62.9%,90,0.9%
KENTUCKY,OLDHAM,21,185,8080,29.8%,18801,69.3%,251,0.9%
KENTUCKY,OWEN,21,187,1615,34.1%,3084,65.0%,42,0.9%
KENTUCKY,OWSLEY,21,189,430,21.5%,1558,77.9%,11,0.6%
KENTUCKY,PENDLETON,21,191,1940,32.2%,4045,67.1%,40,0.7%
KENTUCKY,PERRY,21,193,5400,46.3%,6187,53.1%,68,0.6%
KENTUCKY,PIKE,21,195,14002,52.3%,12611,47.1%,157,0.6%
KENTUCKY,POWELL,21,197,2249,45.3%,2687,54.2%,24,0.5%
KENTUCKY,PULASKI,21,199,5829,22.8%,19535,76.6%,152,0.6%
KENTUCKY,ROBERTSON,21,201,413,37.9%,670,61.5%,7,0.6%
KENTUCKY,ROCKCASTLE,21,203,1320,21.4%,4804,77.9%,42,0.7%
KENTUCKY,ROWAN,21,205,4556,52.3%,4063,46.7%,87,1.0%
KENTUCKY,RUSSELL,21,207,1772,22.7%,6009,76.8%,40,0.5%
KENTUCKY,SCOTT,21,209,6325,37.1%,10600,62.2%,125,0.7%
KENTUCKY,SHELBY,21,211,5277,32.3%,10909,66.9%,127,0.8%
KENTUCKY,SIMPSON,21,213,2730,38.8%,4273,60.7%,40,0.6%
KENTUCKY,SPENCER,21,215,1970,28.9%,4816,70.6%,36,0.5%
KENTUCKY,TAYLOR,21,217,2979,28.9%,7247,70.4%,69,0.7%
KENTUCKY,TODD,21,219,1491,31.4%,3242,68.2%,21,0.4%
KENTUCKY,TRIGG,21,221,2046,33.5%,4023,65.8%,42,0.7%
KENTUCKY,TRIMBLE,21,223,1428,37.7%,2332,61.5%,30,0.8%
KENTUCKY,UNION,21,225,2398,40.1%,3534,59.1%,45,0.8%
KENTUCKY,WARREN,21,227,14326,36.1%,25100,63.2%,285,0.7%
KENTUCKY,WASHINGTON,21,229,1724,32.9%,3479,66.4%,33,0.6%
KENTUCKY,WAYNE,21,231,2616,34.0%,5027,65.4%,42,0.5%
KENTUCKY,WEBSTER,21,233,2304,41.5%,3207,57.8%,36,0.6%
KENTUCKY,WHITLEY,21,235,3985,29.2%,9559,70.1%,85,0.6%
KENTUCKY,WOLFE,21,237,1744,55.3%,1385,43.9%,26,0.8%
KENTUCKY,WOODFORD,21,239,4480,38.9%,6937,60.3%,85,0.7%
LOUISIANA,ACADIA,21,001,8937,35.42%,16083,63.75%,210,0.83%
LOUISIANA,ALLEN,22,003,3791,41.55%,5140,56.33%,193,2.12%
LOUISIANA,ASCENSION,22,005,13952,35.69%,24652,63.07%,484,1.24%
LOUISIANA,ASSUMPTION,22,007,5585,52.03%,4966,46.26%,184,1.71%
LOUISIANA,AVOYELLES,22,009,6976,44.93%,8302,53.48%,247,1.59%
LOUISIANA,BEAUREGARD,22,011,3666,27.61%,9468,71.30%,145,1.09%
LOUISIANA,BIENVILLE,22,013,3221,46.85%,3529,51.33%,125,1.82%
LOUISIANA,BOSSIER,22,015,12116,28.59%,29921,70.59%,348,0.82%
LOUISIANA,CADDO,22,017,51502,48.48%,54162,50.99%,563,0.53%
LOUISIANA,CALCASIEU,22,019,32844,41.23%,46058,57.82%,759,0.95%
LOUISIANA,CALDWELL,22,021,1384,29.12%,3308,69.61%,60,1.26%
LOUISIANA,CAMERON,22,023,1367,29.46%,3190,68.75%,83,1.79%
LOUISIANA,CATAHOULA,22,025,1673,33.80%,3215,64.95%,62,1.25%
LOUISIANA,CLAIBORNE,22,027,2854,43.05%,3704,55.87%,72,1.09%
LOUISIANA,CONCORDIA,22,029,3446,38.38%,5426,60.43%,107,1.19%
LOUISIANA,DESOTO,22,031,5026,44.34%,6211,54.79%,99,0.87%
LOUISIANA,EBR,22,033,82171,44.79%,99890,54.45%,1406,0.77%
LOUISIANA,EASTCARROLL,22,035,1980,58.32%,1357,39.97%,58,1.71%
LOUISIANA,EASTFELICIANA,22,037,4091,44.47%,5020,54.57%,89,0.97%
LOUISIANA,EVANGELINE,22,039,5756,39.94%,8361,58.02%,294,2.04%
LOUISIANA,FRANKLIN,22,041,2828,31.08%,6140,67.49%,130,1.43%
LOUISIANA,GRANT,22,043,1976,24.74%,5908,73.97%,103,1.29%
LOUISIANA,IBERIA,22,045,12423,38.50%,19416,60.17%,427,1.32%
LOUISIANA,IBERVILLE,22,047,8063,54.31%,6560,44.19%,223,1.50%
LOUISIANA,JACKSON,22,049,2523,33.01%,5037,65.89%,84,1.10%
LOUISIANA,JEFFERSON,22,051,71936,37.61%,117692,61.53%,1641,0.86%
LOUISIANA,JEFFERSONDAVIS,22,053,4845,36.94%,8064,61.49%,206,1.57%
LOUISIANA,LASALLE,22,059,1154,18.51%,5012,80.40%,68,1.09%
LOUISIANA,LAFAYETTE,22,055,31205,34.70%,57730,64.20%,981,1.09%
LOUISIANA,LAFOURCHE,22,057,14417,38.08%,22734,60.04%,712,1.88%
LOUISIANA,LINCOLN,22,061,7242,39.75%,10791,59.23%,185,1.02%
LOUISIANA,LIVINGSTON,22,063,9888,22.36%,33948,76.77%,382,0.86%
LOUISIANA,MADISON,22,065,2334,49.95%,2291,49.03%,48,1.03%
LOUISIANA,MOREHOUSE,22,067,5331,41.13%,7470,57.63%,161,1.24%
LOUISIANA,NATCHITOCHES,22,069,7396,43.60%,9260,54.59%,307,1.81%
LOUISIANA,ORLEANES,22,071,151686,77.36%,42760,21.81%,1640,0.84%
LOUISIANA,OUACHITA,22,073,22011,34.16%,41747,64.79%,678,1.05%
LOUISIANA,PLAQUEMINES,22,075,4181,34.41%,7865,64.72%,106,0.87%
LOUISIANA,POINTECOUPEE,22,077,5712,50.68%,5429,48.17%,130,1.15%
LOUISIANA,RAPIDES,22,079,18904,34.93%,34432,63.63%,776,1.43%
LOUISIANA,REDRIVER,22,081,2140,45.20%,2507,52.95%,88,1.86%
LOUISIANA,RICHLAND,22,083,3082,35.57%,5471,63.14%,112,1.29%
LOUISIANA,SABINE,22,085,2741,28.65%,6704,70.07%,122,1.28%
LOUISIANA,STBERNARD,22,087,9956,33.37%,19596,65.68%,285,0.96%
LOUISIANA,STCHARLES,22,089,8895,37.27%,14747,61.80%,222,0.93%
LOUISIANA,STHELENA,22,091,3173,57.62%,2235,40.58%,99,1.80%
LOUISIANA,STJAMES,22,093,6406,57.50%,4545,40.80%,190,1.71%
LOUISIANA,STJON,22,095,10293,52.78%,8937,45.83%,270,1.38%
LOUISIANA,STLANDRY,22,097,18162,49.41%,18314,49.83%,279,0.76%
LOUISIANA,STMARTIN,22,099,10319,45.22%,12091,52.99%,408,1.79%
LOUISIANA,STMARY,22,101,9544,42.07%,12876,56.75%,267,1.18%
LOUISIANA,STTAMMANY,22,103,24643,24.52%,75081,74.70%,787,0.78%
LOUISIANA,TANGIPAHOA,22,105,15335,36.41%,26170,62.14%,608,1.44%
LOUISIANA,TENSAS,22,107,1468,49.56%,1453,49.05%,41,1.38%
LOUISIANA,TERREBONNE,22,109,13678,33.72%,26357,64.97%,531,1.31%
LOUISIANA,UNION,22,111,3058,28.61%,7457,69.78%,172,1.61%
LOUISIANA,VERM,22,113,9083,37.00%,15069,61.38%,398,1.62%
LOUISIANA,VERNON,22,115,4035,26.36%,11030,72.06%,242,1.58%
LOUISIANA,WASHINGTON,22,117,6554,36.74%,11006,61.69%,281,1.58%
LOUISIANA,WEBSTER,22,119,6821,37.00%,11066,60.03%,546,2.96%
LOUISIANA,WBR,22,121,4931,45.52%,5820,53.73%,81,0.75%
LOUISIANA,WESTCARROLL,22,123,1231,24.51%,3730,74.27%,61,1.21%
LOUISIANA,WESTFELICIANA,22,125,2214,43.27%,2832,55.34%,71,1.39%
LOUISIANA,WINN,22,127,2056,31.60%,4367,67.12%,83,1.28%
MARYLAND,ALLEGANY,24,001,10576,35.4%,18980,63.6%,299,1.0%
MARYLAND,ANNEARUNDEL,24,003,103324,43.1%,133231,55.6%,3112,1.3%
MARYLAND,BALTIMORE,24,005,175022,82.0%,36230,17.0%,2311,1.1%
MARYLAND,BALTIMORE,24,005,182474,51.6%,166051,47.0%,4954,1.4%
MARYLAND,CALVERT,24,009,15967,40.6%,23017,58.5%,367,0.9%
MARYLAND,CAROLINE,24,011,3810,33.6%,7396,65.1%,150,1.3%
MARYLAND,CARROLL,24,013,22974,29.0%,55275,69.7%,1100,1.4%
MARYLAND,CECIL,24,015,14680,39.0%,22556,59.9%,438,1.2%
MARYLAND,CHARLES,24,017,29354,50.4%,28442,48.8%,445,0.8%
MARYLAND,DORCHESTER,24,019,5411,40.6%,7801,58.5%,127,1.0%
MARYLAND,FREDERICK,24,021,39503,39.3%,59934,59.6%,1157,1.2%
MARYLAND,GARRETT,24,023,3291,26.4%,9085,72.8%,108,0.9%
MARYLAND,HARFORD,24,025,39685,35.2%,71565,63.5%,1478,1.3%
MARYLAND,HOWARD,24,027,72257,54.0%,59724,44.6%,1829,1.4%
MARYLAND,KENT,24,029,4278,46.1%,4900,52.8%,107,1.2%
MARYLAND,MONTGOMERY,24,031,273936,66.0%,136334,32.8%,4955,1.2%
MARYLAND,PRINCEGEORGES,24,033,260532,81.8%,55532,17.4%,2410,0.8%
MARYLAND,QUEENANNES,24,035,7070,32.4%,14489,66.5%,235,1.1%
MARYLAND,STMARYS,24,037,13776,36.3%,23725,62.6%,415,1.1%
MARYLAND,SOMERSET,24,039,4034,44.9%,4884,54.3%,76,0.8%
MARYLAND,TALBOT,24,041,7367,39.1%,11288,59.8%,209,1.1%
MARYLAND,WASHINGTON,24,043,20387,35.2%,36917,63.8%,600,1.0%
MARYLAND,WICOMICO,24,045,15137,40.4%,21998,58.7%,368,1.0%
MARYLAND,WORCESTER,24,047,9648,38.2%,15349,60.8%,232,0.9%
MASSACHUSETTS,SUFFOLK,25,025,182592,75.6%,54923,22.8%,3130,1.3%
MASSACHUSETTS,BERKSHIRE,25,003,47743,73.1%,16806,25.7%,742,1.1%
MASSACHUSETTS,DUKES,25,007,7265,72.7%,2602,26.0%,130,1.3%
MASSACHUSETTS,HAMPSHIRE,25,015,51680,69.4%,21315,28.6%,1427,1.9%
MASSACHUSETTS,FRANKLIN,25,011,25550,68.4%,11058,29.6%,773,2.1%
MASSACHUSETTS,MIDDLESEX,25,017,440862,64.0%,237815,34.5%,10283,1.5%
MASSACHUSETTS,BRISTOL,25,005,147854,63.5%,82524,35.4%,2500,1.1%
MASSACHUSETTS,NANTUCKET,25,019,3608,63.0%,2040,35.6%,76,1.3%
MASSACHUSETTS,HAMPDEN,25,013,113710,60.9%,70925,38.0%,2004,1.1%
MASSACHUSETTS,NORFOLK,25,021,199392,60.2%,127763,38.6%,3982,1.2%
MASSACHUSETTS,ESSEX,25,009,194068,58.2%,135114,40.5%,4051,1.2%
MASSACHUSETTS,WORCESTER,25,027,192142,56.4%,144094,42.3%,4400,1.3%
MASSACHUSETTS,BARNSTABLE,25,001,72156,54.6%,58527,44.3%,1465,1.1%
MASSACHUSETTS,PLYMOUTH,25,023,125178,53.7%,105603,45.3%,2516,1.1%
MINNESOTA,AITKIN,27,001,4539,48.0%,4768,50.4%,145,1.5%
MINNESOTA,ANOKA,27,003,80226,46.1%,91853,52.8%,1987,1.1%
MINNESOTA,BECKER,27,005,6756,40.2%,9795,58.3%,250,1.5%
MINNESOTA,BELTRAMI,27,007,10592,50.1%,10237,48.4%,302,1.4%
MINNESOTA,BENTON,27,009,8059,43.8%,10043,54.6%,282,1.5%
MINNESOTA,BIGSTONE,27,011,1536,50.1%,1483,48.4%,48,1.6%
MINNESOTA,BLUEEARTH,27,013,16865,50.9%,15737,47.5%,517,1.6%
MINNESOTA,BROWN,27,015,5158,37.4%,8395,60.8%,225,1.6%
MINNESOTA,CARLTON,27,017,11462,62.5%,6642,36.2%,230,1.3%
MINNESOTA,CARVER,27,019,16456,36.2%,28510,62.8%,445,1.0%
MINNESOTA,CASS,27,021,6835,43.0%,8875,55.8%,200,1.3%
MINNESOTA,CHIPPEWA,27,023,3424,51.8%,3089,46.8%,93,1.4%
MINNESOTA,CHISAGO,27,025,12219,43.2%,15705,55.6%,336,1.2%
MINNESOTA,CLAY,27,027,12989,46.8%,14365,51.8%,383,1.4%
MINNESOTA,CLEARWATER,27,029,1871,42.9%,2438,55.9%,52,1.2%
MINNESOTA,COOK,27,031,1733,52.5%,1489,45.1%,81,2.5%
MINNESOTA,COTTONWOOD,27,033,2726,42.8%,3557,55.8%,86,1.4%
MINNESOTA,CROWWING,27,035,14005,41.7%,19106,57.0%,434,1.3%
MINNESOTA,DAKOTA,27,037,104635,48.5%,108959,50.5%,2252,1.0%
MINNESOTA,DODGE,27,039,4117,41.7%,5593,56.7%,158,1.6%
MINNESOTA,DOUGLAS,27,041,8219,40.5%,11793,58.1%,297,1.5%
MINNESOTA,FARIBAULT,27,043,3767,43.4%,4794,55.2%,120,1.4%
MINNESOTA,FILLMORE,27,045,5825,49.8%,5694,48.7%,179,1.5%
MINNESOTA,FREEBORN,27,047,9733,55.1%,7681,43.5%,252,1.4%
MINNESOTA,GOODHUE,27,049,12103,47.3%,13134,51.3%,371,1.4%
MINNESOTA,GRANT,27,051,1856,48.6%,1893,49.6%,70,1.8%
MINNESOTA,HENNEPIN,27,053,383841,59.3%,255133,39.4%,8007,1.2%
MINNESOTA,HOUSTON,27,055,5276,47.6%,5631,50.8%,175,1.6%
MINNESOTA,HUBBARD,27,057,4741,41.8%,6444,56.8%,155,1.4%
MINNESOTA,ISANTI,27,059,7883,40.8%,11190,57.9%,240,1.2%
MINNESOTA,ITASCA,27,061,13290,54.5%,10705,43.9%,372,1.5%
MINNESOTA,JACKSON,27,063,2652,45.9%,3024,52.3%,103,1.8%
MINNESOTA,KANABEC,27,065,3592,43.5%,4527,54.9%,129,1.6%
MINNESOTA,KANDIYOHI,27,067,9337,43.7%,11704,54.8%,308,1.4%
MINNESOTA,KITTSON,27,069,1333,49.7%,1307,48.7%,42,1.6%
MINNESOTA,KOOCHICHING,27,071,3662,50.1%,3539,48.4%,108,1.5%
MINNESOTA,LAQUIPARLE,27,073,2390,52.6%,2093,46.1%,58,1.3%
MINNESOTA,LAKE,27,075,4212,59.6%,2769,39.2%,90,1.3%
MINNESOTA,LAKEOFTHEWOODS,27,077,921,38.4%,1428,59.5%,51,2.1%
MINNESOTA,LESUEUR,27,079,6466,44.8%,7746,53.7%,212,1.5%
MINNESOTA,LINCOLN,27,081,1558,46.6%,1736,51.9%,48,1.4%
MINNESOTA,LYON,27,083,5292,41.8%,7203,56.8%,178,1.4%
MINNESOTA,MCLEOD,27,085,6712,36.5%,11407,62.0%,293,1.6%
MINNESOTA,MAHNOMEN,27,087,1339,53.4%,1132,45.1%,37,1.5%
MINNESOTA,MARSHALL,27,089,2308,41.5%,3187,57.3%,67,1.2%
MINNESOTA,MARTIN,27,091,4590,41.5%,6311,57.1%,146,1.3%
MINNESOTA,MEEKER,27,093,5292,42.9%,6854,55.6%,188,1.5%
